CRTR_YR|ADMDST_CLSF_CD|HOHL_SPIDN|SPIDN|LFNR_SE_CD|HOHL_REL_CD|SD_CD|AAGE|NTNLTY_CD|FMNM_ACHM_CD|HS_SHAPE_CD|BRTH_YR|ENTCNY_YR
2023|27110000|HS00001846|SP00001846|1|5|2|73|410|001|G2|1952|
2023|41130000|HS00001847|SP00001847|1|3|2|23|410|004|G1|1989|
2023|41110000|HS00001848|SP00001848|1|1|1|27|410|004|G1|1951|
2023|11170000|HS00001849|SP00001849|1|2|1|27|410|001|G2|1989|
2023|11140000|HS00001850|SP00001850|1|3|1|31|410|004|G3|1977|
2023|26110000|HS00001851|SP00001851|1|4|2|92|410|002|G2|1989|
2023|28110000|HS00001852|SP00001852|1|3|2|74|410|003|G1|1951|
2023|11170000|HS00001853|SP00001853|1|1|2|69|410|001|G2|1934|
2023|11140000|HS00001854|SP00001854|1|1|2|72|410|002|G3|2000|
2023|45110000|HS00001855|SP00001855|1|1|1|22|410|001|G2|1958|
2023|27110000|HS00001856|SP00001856|1|1|2|35|410|004|G2|1985|
2023|41130000|HS00001857|SP00001857|1|4|2|79|410|002|G3|1947|
2023|41110000|HS00001858|SP00001858|1|2|2|54|410|002|G1|1993|
2023|43110000|HS00001859|SP00001859|1|1|2|58|156|003|G3|1976|
2023|43110000|HS00001860|SP00001860|1|1|1|76|410|004|G3|1988|
2023|26140000|HS00001861|SP00001861|1|2|1|25|410|002|G3|1938|
2023|45110000|HS00001862|SP00001862|1|2|1|79|410|003|G1|1997|
2023|27110000|HS00001863|SP00001863|1|1|1|71|410|003|G1|1960|
2023|45110000|HS00001864|SP00001864|1|4|1|50|156|002|G3|1994|
2023|27110000|HS00001865|SP00001865|1|1|2|57|410|004|G2|1959|
2023|11140000|HS00001866|SP00001866|1|1|1|25|410|001|G2|1946|
2023|43110000|HS00001867|SP00001867|1|1|2|35|410|004|G2|1947|
2023|11110000|HS00001868|SP00001868|1|2|2|38|410|002|G1|2001|
2023|44130000|HS00001869|SP00001869|1|3|2|85|410|001|G2|1945|2010
2023|11110000|HS00001870|SP00001870|1|4|2|28|410|004|G3|1981|
2023|11200000|HS00001871|SP00001871|1|1|2|41|410|004|G2|1952|
2023|41150000|HS00001872|SP00001872|1|5|1|29|410|004|G2|1931|
2023|47110000|HS00001873|SP00001873|1|3|1|41|410|001|G4|1995|
2023|27110000|HS00001874|SP00001874|1|1|1|20|410|004|G2|1976|
2023|11170000|HS00001875|SP00001875|1|1|2|40|410|003|G1|1938|
2023|11200000|HS00001876|SP00001876|1|1|1|74|410|004|G2|1993|2010
2023|46110000|HS00001877|SP00001877|1|4|2|77|410|002|G1|1984|
2023|43110000|HS00001878|SP00001878|1|1|1|48|410|004|G2|1962|
2023|11140000|HS00001879|SP00001879|1|1|1|72|410|003|G2|1929|
2023|27110000|HS00001880|SP00001880|1|3|2|66|410|002|G2|1981|
2023|26110000|HS00001881|SP00001881|1|4|2|87|410|001|G1|1975|
2023|11200000|HS00001882|SP00001882|1|2|2|80|410|004|G2|1944|
2023|45110000|HS00001883|SP00001883|1|3|1|37|410|003|G2|1995|
2023|41150000|HS00001884|SP00001884|1|1|1|64|410|001|G2|1979|
2023|11200000|HS00001885|SP00001885|1|4|1|78|410|001|G2|1980|
2023|42110000|HS00001886|SP00001886|1|1|1|42|410|004|G2|1973|
2023|28110000|HS00001887|SP00001887|1|1|1|62|410|001|G3|1960|
2023|11140000|HS00001888|SP00001888|1|5|2|50|410|001|G1|1987|
2023|28110000|HS00001889|SP00001889|1|1|2|43|410|003|G3|1974|
2023|11200000|HS00001890|SP00001890|1|1|2|34|410|004|G1|1935|
2023|26110000|HS00001891|SP00001891|1|2|1|22|410|002|G2|1941|
2023|45110000|HS00001892|SP00001892|1|1|1|76|410|003|G2|1932|
2023|43110000|HS00001893|SP00001893|1|1|1|81|410|003|G2|1952|
2023|11170000|HS00001894|SP00001894|1|2|2|68|410|003|G1|1960|
2023|45110000|HS00001895|SP00001895|1|3|2|38|410|003|G3|1987|
2023|41130000|HS00001896|SP00001896|1|3|1|21|410|001|G3|1992|
2023|45110000|HS00001897|SP00001897|1|1|1|67|410|003|G4|1963|
2023|43110000|HS00001898|SP00001898|1|2|1|34|410|001|G3|1973|
2023|26140000|HS00001899|SP00001899|1|3|2|61|410|003|G2|1944|
2023|41130000|HS00001900|SP00001900|1|1|2|92|410|004|G1|2003|
2023|41130000|HS00001901|SP00001901|1|1|2|20|410|004|G1|1937|
2023|43110000|HS00001902|SP00001902|1|1|2|63|410|001|G2|1991|
2023|26110000|HS00001903|SP00001903|1|2|1|94|410|004|G3|1974|
2023|26140000|HS00001904|SP00001904|1|1|2|45|410|002|G2|1977|
2023|26110000|HS00001905|SP00001905|1|3|1|81|410|001|G1|1934|
2023|26140000|HS00001906|SP00001906|1|5|1|82|410|003|G2|1949|
2023|11170000|HS00001907|SP00001907|1|1|2|56|410|003|G3|2001|2000
2023|11110000|HS00001908|SP00001908|1|2|2|43|410|002|G2|1940|
2023|46110000|HS00001909|SP00001909|1|1|1|71|410|003|G2|1953|
2023|11140000|HS00001910|SP00001910|1|1|2|66|410|003|G2|1998|2010
2023|46110000|HS00001911|SP00001911|1|3|1|55|410|001|G2|1945|
2023|11110000|HS00001912|SP00001912|1|1|1|34|410|003|G2|2001|
2023|44130000|HS00001913|SP00001913|1|4|2|75|410|002|G3|1972|
2023|26140000|HS00001914|SP00001914|1|2|1|35|410|001|G3|1991|
2023|41110000|HS00001915|SP00001915|1|1|2|30|840|002|G2|2003|
2023|26110000|HS00001916|SP00001916|1|1|2|25|410|004|G2|1962|
2023|41110000|HS00001917|SP00001917|1|1|2|53|410|003|G1|1952|
2023|28110000|HS00001918|SP00001918|1|4|2|29|410|002|G1|1968|
2023|41130000|HS00001919|SP00001919|1|2|2|45|410|002|G1|1978|1990
2023|27110000|HS00001920|SP00001920|1|1|1|38|410|004|G1|1965|2010
2023|41130000|HS00001921|SP00001921|1|2|2|54|410|003|G2|1992|
2023|45110000|HS00001922|SP00001922|1|2|1|78|410|004|G3|2000|
2023|28110000|HS00001923|SP00001923|1|3|2|53|410|003|G2|1992|
2023|27110000|HS00001924|SP00001924|1|1|2|61|410|004|G2|1999|
2023|11170000|HS00001925|SP00001925|1|1|2|30|410|003|G4|1946|
2023|27110000|HS00001926|SP00001926|1|1|1|28|410|002|G4|1958|
2023|11170000|HS00001927|SP00001927|1|1|2|93|410|002|G2|1989|
2023|11200000|HS00001928|SP00001928|1|1|1|66|156|001|G1|1961|1990
2023|47110000|HS00001929|SP00001929|1|1|2|21|410|004|G1|1967|
2023|11140000|HS00001930|SP00001930|1|1|2|62|410|004|G3|1995|
2023|41110000|HS00001931|SP00001931|1|1|2|20|410|003|G1|1931|
2023|45110000|HS00001932|SP00001932|2|1|1|25|410|002|G2|1933|
2023|47110000|HS00001933|SP00001933|1|4|1|48|840|001|G2|1947|
2023|11170000|HS00001934|SP00001934|1|2|1|69|410|003|G2|1943|
2023|11170000|HS00001935|SP00001935|1|1|2|66|410|001|G2|1962|
2023|27110000|HS00001936|SP00001936|1|2|2|79|410|003|G3|1943|
2023|41130000|HS00001937|SP00001937|1|1|2|33|410|002|G2|1964|
2023|47110000|HS00001938|SP00001938|1|4|2|34|410|004|G3|1991|
2023|11200000|HS00001939|SP00001939|1|2|1|59|410|004|G1|1991|
2023|11170000|HS00001940|SP00001940|1|1|1|85|410|001|G3|1939|
2023|26110000|HS00001941|SP00001941|1|4|1|74|410|002|G2|1970|
2023|45110000|HS00001942|SP00001942|1|3|1|70|410|004|G2|1949|
2023|11110000|HS00001943|SP00001943|1|3|2|27|410|001|G4|1993|
2023|27110000|HS00001944|SP00001944|1|1|2|85|410|003|G3|1970|
2023|11170000|HS00001945|SP00001945|1|1|1|93|410|001|G3|1997|
2023|11170000|HS00001946|SP00001946|1|2|2|63|410|002|G3|1987|
2023|46110000|HS00001947|SP00001947|1|1|1|45|410|001|G2|1995|
2023|11110000|HS00001948|SP00001948|1|2|1|69|410|001|G2|1988|
2023|26140000|HS00001949|SP00001949|1|3|1|68|410|002|G1|1958|
2023|46110000|HS00001950|SP00001950|1|1|1|89|410|001|G3|2003|
2023|41150000|HS00001951|SP00001951|1|1|1|28|410|004|G3|1989|
2023|11140000|HS00001952|SP00001952|1|1|2|58|410|003|G4|1952|
2023|28110000|HS00001953|SP00001953|1|1|2|73|410|002|G3|1992|
2023|47110000|HS00001954|SP00001954|2|2|1|46|410|002|G2|1962|
2023|27110000|HS00001955|SP00001955|1|3|1|83|410|004|G1|1938|
2023|41110000|HS00001956|SP00001956|1|1|1|24|410|004|G1|1945|
2023|41130000|HS00001957|SP00001957|1|3|1|27|410|001|G2|1994|2010
2023|42110000|HS00001958|SP00001958|1|2|2|79|410|003|G3|1992|
2023|11200000|HS00001959|SP00001959|1|3|2|29|410|002|G1|1951|
2023|45110000|HS00001960|SP00001960|1|1|1|51|410|004|G3|1978|
2023|47110000|HS00001961|SP00001961|1|3|1|41|410|004|G2|1972|
2023|11170000|HS00001962|SP00001962|1|3|2|71|410|003|G2|1968|
2023|44130000|HS00001963|SP00001963|1|1|1|20|410|003|G3|1960|
2023|44130000|HS00001964|SP00001964|1|2|2|46|410|001|G2|1970|
2023|43110000|HS00001965|SP00001965|1|4|2|93|410|004|G2|2002|
2023|27110000|HS00001966|SP00001966|1|1|2|47|410|003|G2|1996|
2023|28110000|HS00001967|SP00001967|1|3|2|64|410|002|G2|2003|
2023|45110000|HS00001968|SP00001968|1|5|1|94|410|001|G1|1984|
2023|11170000|HS00001969|SP00001969|1|4|2|65|410|003|G2|1942|
2023|45110000|HS00001970|SP00001970|1|1|2|76|410|002|G3|1931|
2023|46110000|HS00001971|SP00001971|1|2|2|91|410|003|G4|1968|
2023|42110000|HS00001972|SP00001972|1|5|2|66|410|002|G3|2001|
2023|26140000|HS00001973|SP00001973|1|2|2|82|410|001|G1|1998|
2023|41130000|HS00001974|SP00001974|1|1|2|58|410|002|G4|1942|
2023|11110000|HS00001975|SP00001975|1|1|1|81|410|004|G1|1978|
2023|46110000|HS00001976|SP00001976|1|3|1|68|410|004|G1|1937|
2023|26140000|HS00001977|SP00001977|1|1|2|45|410|002|G2|1966|
2023|11110000|HS00001978|SP00001978|1|1|1|61|840|004|G3|1938|2020
2023|44130000|HS00001979|SP00001979|1|1|2|45|410|001|G3|1993|
2023|42110000|HS00001980|SP00001980|1|3|1|49|410|004|G3|1939|
2023|41150000|HS00001981|SP00001981|1|1|1|41|410|004|G2|1963|
2023|11110000|HS00001982|SP00001982|1|4|2|56|410|001|G1|1971|
2023|43110000|HS00001983|SP00001983|1|3|2|46|410|003|G1|1964|
2023|41150000|HS00001984|SP00001984|1|5|2|66|410|002|G2|1979|
2023|44130000|HS00001985|SP00001985|1|4|1|47|410|004|G2|1958|
2023|45110000|HS00001986|SP00001986|1|1|1|56|410|001|G1|1946|
2023|11200000|HS00001987|SP00001987|1|2|2|30|410|004|G2|1943|
2023|11200000|HS00001988|SP00001988|1|1|2|48|410|004|G2|1930|
2023|46110000|HS00001989|SP00001989|1|5|2|46|410|002|G2|1973|
2023|41130000|HS00001990|SP00001990|1|1|2|92|410|002|G2|1946|
2023|28110000|HS00001991|SP00001991|1|2|2|53|410|003|G2|1937|
2023|26110000|HS00001992|SP00001992|1|3|1|21|410|001|G2|2002|
2023|41150000|HS00001993|SP00001993|1|1|1|43|410|004|G2|1968|
2023|43110000|HS00001994|SP00001994|1|3|1|74|410|001|G2|1951|
2023|11110000|HS00001995|SP00001995|1|1|2|32|410|001|G1|1969|
2023|41130000|HS00001996|SP00001996|1|1|1|32|410|003|G3|1996|
2023|47110000|HS00001997|SP00001997|1|1|2|48|410|002|G3|1954|
2023|26110000|HS00001998|SP00001998|1|1|1|46|410|001|G2|1973|
2023|26110000|HS00001999|SP00001999|1|2|1|56|410|004|G2|1957|
2023|45110000|HS00002000|SP00002000|1|4|2|22|410|001|G2|2003|
2023|11140000|HS00002001|SP00002001|1|1|1|74|410|001|G1|2003|
2023|27110000|HS00002002|SP00002002|1|2|2|36|410|003|G1|1958|
2023|28110000|HS00002003|SP00002003|1|4|2|73|410|004|G4|1930|
2023|44130000|HS00002004|SP00002004|1|3|2|62|410|001|G2|1956|
2023|11170000|HS00002005|SP00002005|1|1|1|35|410|002|G1|1933|
2023|28110000|HS00002006|SP00002006|1|4|2|55|410|004|G3|1940|
2023|11170000|HS00002007|SP00002007|1|1|2|22|410|004|G2|1982|
2023|44130000|HS00002008|SP00002008|1|2|1|72|410|001|G2|1996|
2023|41150000|HS00002009|SP00002009|1|2|2|42|410|003|G2|1962|
2023|41110000|HS00002010|SP00002010|1|3|1|48|410|004|G1|1957|2000
2023|27110000|HS00002011|SP00002011|1|1|1|31|410|003|G1|1946|
2023|11170000|HS00002012|SP00002012|2|1|1|47|410|003|G4|1964|
2023|46110000|HS00002013|SP00002013|1|3|2|49|410|004|G2|1934|
2023|42110000|HS00002014|SP00002014|1|1|2|36|410|002|G3|1940|
2023|26140000|HS00002015|SP00002015|1|1|1|93|410|001|G1|1960|
2023|28110000|HS00002016|SP00002016|1|3|1|40|410|003|G3|1962|
2023|43110000|HS00002017|SP00002017|1|2|2|33|410|003|G2|2002|
2023|43110000|HS00002018|SP00002018|1|1|2|61|410|004|G2|1945|
2023|28110000|HS00002019|SP00002019|1|1|2|43|410|004|G2|1952|
2023|26140000|HS00002020|SP00002020|1|5|1|54|410|002|G2|1936|
2023|42110000|HS00002021|SP00002021|1|1|1|74|410|004|G1|1997|
2023|42110000|HS00002022|SP00002022|1|1|1|25|410|001|G1|1993|
2023|41150000|HS00002023|SP00002023|1|1|2|58|410|004|G3|1953|2010
2023|11140000|HS00002024|SP00002024|1|1|2|21|410|001|G1|1967|
2023|41110000|HS00002025|SP00002025|1|5|2|23|410|003|G1|1959|
2023|41150000|HS00002026|SP00002026|1|1|1|26|410|003|G3|1971|
2023|47110000|HS00002027|SP00002027|1|1|2|32|410|003|G2|1955|
2023|41110000|HS00002028|SP00002028|1|2|2|46|410|004|G2|1954|
2023|26140000|HS00002029|SP00002029|1|1|1|90|410|003|G3|1989|
2023|41130000|HS00002030|SP00002030|1|1|1|87|410|001|G2|1946|2020
2023|11200000|HS00002031|SP00002031|1|5|2|27|410|003|G1|1966|
2023|11140000|HS00002032|SP00002032|1|3|2|94|410|002|G2|1960|
2023|42110000|HS00002033|SP00002033|1|1|2|67|410|003|G2|1957|
2023|47110000|HS00002034|SP00002034|1|1|1|61|410|002|G2|1948|
2023|45110000|HS00002035|SP00002035|1|1|1|79|840|001|G3|1981|
2023|41130000|HS00002036|SP00002036|1|1|2|56|410|003|G4|2003|
2023|11110000|HS00002037|SP00002037|1|2|2|39|410|001|G1|1990|
2023|47110000|HS00002038|SP00002038|1|2|1|59|410|002|G1|1931|
2023|28110000|HS00002039|SP00002039|1|3|1|74|410|003|G2|1987|
2023|26110000|HS00002040|SP00002040|1|4|1|71|410|004|G2|1985|
2023|46110000|HS00002041|SP00002041|1|1|2|32|410|002|G3|1939|
2023|43110000|HS00002042|SP00002042|1|4|1|90|410|002|G1|1986|
2023|43110000|HS00002043|SP00002043|1|2|1|41|410|002|G1|1969|
2023|26110000|HS00002044|SP00002044|1|1|2|81|410|003|G2|1976|
2023|47110000|HS00002045|SP00002045|1|3|2|43|410|001|G4|1954|
2023|28110000|HS00002046|SP00002046|1|1|1|24|410|003|G1|1959|
2023|41130000|HS00002047|SP00002047|2|2|1|94|410|004|G3|1965|
2023|43110000|HS00002048|SP00002048|1|3|1|64|410|001|G2|1966|
2023|42110000|HS00002049|SP00002049|1|1|1|36|410|004|G1|1941|
2023|11170000|HS00002050|SP00002050|1|4|1|20|410|003|G2|1960|
2023|26140000|HS00002051|SP00002051|1|1|2|29|410|003|G2|1965|
2023|27110000|HS00002052|SP00002052|1|3|1|32|410|003|G2|1937|2000
2023|47110000|HS00002053|SP00002053|1|1|2|89|410|004|G2|1997|
2023|43110000|HS00002054|SP00002054|1|1|1|33|410|003|G2|1941|
2023|27110000|HS00002055|SP00002055|1|1|2|32|410|004|G2|1989|
2023|43110000|HS00002056|SP00002056|1|4|2|82|410|002|G3|1979|
2023|43110000|HS00002057|SP00002057|1|1|2|85|410|001|G3|2003|
2023|27110000|HS00002058|SP00002058|1|4|2|35|410|003|G2|1961|
2023|27110000|HS00002059|SP00002059|1|1|1|68|410|001|G2|1941|
2023|46110000|HS00002060|SP00002060|1|1|2|60|410|001|G4|1975|
2023|41130000|HS00002061|SP00002061|1|1|2|63|410|001|G1|1954|
2023|11170000|HS00002062|SP00002062|1|1|1|43|410|002|G3|1974|
2023|43110000|HS00002063|SP00002063|1|4|1|76|410|001|G2|1947|
2023|41150000|HS00002064|SP00002064|1|1|2|86|410|003|G3|1929|
2023|41110000|HS00002065|SP00002065|1|2|1|74|410|003|G2|1950|
2023|43110000|HS00002066|SP00002066|1|2|2|87|410|001|G2|1978|
2023|46110000|HS00002067|SP00002067|1|2|2|28|410|002|G2|1942|
2023|26140000|HS00002068|SP00002068|1|2|1|69|156|004|G1|2001|
2023|28110000|HS00002069|SP00002069|1|4|2|94|410|004|G1|1929|
2023|11200000|HS00002070|SP00002070|1|2|2|60|410|001|G4|1941|
2023|42110000|HS00002071|SP00002071|1|2|1|90|410|003|G2|1954|
2023|27110000|HS00002072|SP00002072|1|2|2|46|410|002|G1|1957|
2023|26140000|HS00002073|SP00002073|1|2|1|87|410|002|G2|1985|
2023|42110000|HS00002074|SP00002074|1|1|1|90|410|003|G2|1971|
2023|27110000|HS00002075|SP00002075|1|2|2|66|410|004|G2|1996|
2023|28110000|HS00002076|SP00002076|1|1|2|72|410|003|G1|1978|
2023|28110000|HS00002077|SP00002077|1|3|1|59|840|004|G3|1959|
2023|26110000|HS00002078|SP00002078|1|5|1|43|410|004|G3|1976|
2023|11170000|HS00002079|SP00002079|1|5|1|60|410|004|G2|1946|
2023|45110000|HS00002080|SP00002080|1|3|1|92|410|004|G3|1940|
2023|11140000|HS00002081|SP00002081|1|2|1|21|410|004|G2|1961|
2023|26140000|HS00002082|SP00002082|1|3|2|35|410|002|G2|1978|2020
2023|42110000|HS00002083|SP00002083|1|1|1|57|410|004|G3|1981|
2023|11170000|HS00002084|SP00002084|1|1|1|45|410|004|G3|1962|
2023|42110000|HS00002085|SP00002085|1|1|1|66|410|003|G2|1950|
2023|43110000|HS00002086|SP00002086|1|1|2|47|410|003|G2|1994|
2023|42110000|HS00002087|SP00002087|1|5|2|69|410|004|G2|1970|
2023|26140000|HS00002088|SP00002088|1|4|2|27|410|001|G2|1970|
2023|11110000|HS00002089|SP00002089|1|2|1|44|410|001|G2|1982|
2023|46110000|HS00002090|SP00002090|1|1|2|71|410|004|G1|1986|
2023|26140000|HS00002091|SP00002091|1|2|2|55|410|003|G3|1940|
2023|44130000|HS00002092|SP00002092|1|1|2|73|410|003|G2|1971|
2023|11200000|HS00002093|SP00002093|1|3|2|67|410|003|G1|1960|
2023|11170000|HS00002094|SP00002094|1|5|2|44|410|003|G3|2001|
2023|44130000|HS00002095|SP00002095|2|1|2|52|410|001|G2|1982|
2023|46110000|HS00002096|SP00002096|1|1|2|92|840|002|G2|1987|
2023|45110000|HS00002097|SP00002097|1|1|2|92|410|001|G2|1979|
2023|43110000|HS00002098|SP00002098|1|1|2|22|410|002|G3|1940|
2023|26110000|HS00002099|SP00002099|1|1|2|72|410|001|G4|1961|
2023|46110000|HS00002100|SP00002100|1|1|1|56|410|004|G2|1936|
2023|42110000|HS00002101|SP00002101|1|1|2|20|410|002|G2|1972|
2023|11170000|HS00002102|SP00002102|1|1|1|67|410|003|G3|1946|
2023|11170000|HS00002103|SP00002103|1|1|2|21|410|001|G4|1991|
2023|45110000|HS00002104|SP00002104|1|3|1|43|410|001|G1|1942|
2023|26110000|HS00002105|SP00002105|1|1|2|71|410|002|G2|1958|
2023|44130000|HS00002106|SP00002106|1|4|2|80|410|004|G3|2001|
2023|11170000|HS00002107|SP00002107|1|1|2|50|410|004|G1|1952|
2023|26110000|HS00002108|SP00002108|1|1|1|80|410|003|G2|1968|
2023|26110000|HS00002109|SP00002109|1|1|2|82|410|003|G2|2003|
2023|26110000|HS00002110|SP00002110|1|3|2|53|410|003|G2|1940|
2023|42110000|HS00002111|SP00002111|1|1|1|32|410|003|G2|1963|
2023|46110000|HS00002112|SP00002112|1|2|1|69|410|003|G1|1958|
2023|46110000|HS00002113|SP00002113|1|1|2|21|410|001|G3|1960|
2023|43110000|HS00002114|SP00002114|1|5|2|86|410|002|G2|1997|
2023|11200000|HS00002115|SP00002115|1|1|2|49|410|004|G3|1979|
2023|47110000|HS00002116|SP00002116|1|1|1|77|410|002|G2|1951|
2023|41130000|HS00002117|SP00002117|1|4|1|75|410|001|G1|1978|
2023|41130000|HS00002118|SP00002118|1|1|2|55|410|003|G4|1937|
2023|42110000|HS00002119|SP00002119|1|1|2|92|156|002|G3|1980|
2023|44130000|HS00002120|SP00002120|1|3|2|79|410|003|G2|1969|
2023|47110000|HS00002121|SP00002121|1|1|1|86|410|003|G2|1970|
2023|41130000|HS00002122|SP00002122|1|1|1|27|410|003|G2|2002|
2023|41150000|HS00002123|SP00002123|1|1|1|56|410|004|G4|1943|
2023|43110000|HS00002124|SP00002124|1|1|2|91|410|003|G2|1993|
2023|26110000|HS00002125|SP00002125|1|4|2|80|410|004|G3|1968|
2023|26140000|HS00002126|SP00002126|1|2|1|54|410|001|G2|1935|
2023|41150000|HS00002127|SP00002127|1|2|1|25|410|004|G2|1929|
2023|11140000|HS00002128|SP00002128|1|1|2|41|410|002|G2|1986|
2023|26140000|HS00002129|SP00002129|1|2|1|62|410|003|G1|1975|
2023|43110000|HS00002130|SP00002130|1|2|1|68|410|001|G3|1961|
2023|47110000|HS00002131|SP00002131|1|1|1|89|410|003|G1|1951|
2023|41110000|HS00002132|SP00002132|1|4|2|26|840|001|G3|1985|
2023|27110000|HS00002133|SP00002133|1|2|2|49|410|003|G1|1962|
2023|28110000|HS00002134|SP00002134|1|3|2|40|410|001|G2|1941|
2023|42110000|HS00002135|SP00002135|1|1|1|92|410|001|G3|1946|
2023|41130000|HS00002136|SP00002136|1|1|2|32|410|001|G2|1942|
2023|11110000|HS00002137|SP00002137|1|3|2|36|410|002|G1|1937|
2023|41130000|HS00002138|SP00002138|1|3|1|42|410|004|G2|1939|
2023|27110000|HS00002139|SP00002139|1|1|2|27|410|004|G1|1965|
2023|42110000|HS00002140|SP00002140|1|1|1|68|410|001|G3|1930|
2023|45110000|HS00002141|SP00002141|1|3|2|59|410|004|G1|1966|
2023|47110000|HS00002142|SP00002142|1|1|2|61|410|003|G2|1950|
2023|41150000|HS00002143|SP00002143|1|1|2|88|410|002|G1|1933|
2023|27110000|HS00002144|SP00002144|1|2|2|52|410|004|G2|2000|
2023|28110000|HS00002145|SP00002145|1|1|2|43|410|001|G3|1933|
2023|11170000|HS00002146|SP00002146|1|1|2|48|410|001|G3|1942|
2023|46110000|HS00002147|SP00002147|1|1|1|80|410|001|G2|1929|
2023|45110000|HS00002148|SP00002148|1|4|1|59|410|001|G2|1946|
2023|45110000|HS00002149|SP00002149|1|1|2|32|410|002|G1|1992|
2023|26140000|HS00002150|SP00002150|1|2|1|71|410|001|G3|1981|
2023|26140000|HS00002151|SP00002151|1|5|2|75|410|001|G1|2003|
2023|45110000|HS00002152|SP00002152|1|2|2|38|410|002|G2|1958|
2023|41130000|HS00002153|SP00002153|1|2|1|61|410|003|G2|1971|
2023|42110000|HS00002154|SP00002154|1|2|2|62|410|004|G4|1968|
2023|41110000|HS00002155|SP00002155|1|1|1|33|410|001|G2|1948|
2023|28110000|HS00002156|SP00002156|1|2|1|20|410|003|G2|1942|
2023|41150000|HS00002157|SP00002157|1|5|2|73|410|001|G3|1998|
2023|44130000|HS00002158|SP00002158|1|3|1|66|410|004|G4|1935|
2023|26140000|HS00002159|SP00002159|1|1|1|73|410|002|G2|1975|
2023|44130000|HS00002160|SP00002160|1|1|1|48|840|004|G3|1947|
2023|26110000|HS00002161|SP00002161|1|4|2|58|410|004|G2|1960|2010
2023|27110000|HS00002162|SP00002162|1|1|1|93|410|002|G2|1970|
2023|46110000|HS00002163|SP00002163|1|3|1|36|410|002|G1|1988|
2023|47110000|HS00002164|SP00002164|1|1|1|68|410|002|G2|1989|
2023|46110000|HS00002165|SP00002165|1|3|2|29|410|002|G2|1949|
2023|26140000|HS00002166|SP00002166|1|3|1|24|410|002|G1|1979|
2023|45110000|HS00002167|SP00002167|1|1|1|91|410|003|G2|1986|
2023|46110000|HS00002168|SP00002168|1|1|2|29|410|002|G2|2003|
2023|47110000|HS00002169|SP00002169|1|3|2|69|410|004|G1|1940|
2023|11110000|HS00002170|SP00002170|1|1|2|58|410|002|G2|1974|
2023|43110000|HS00002171|SP00002171|1|1|1|80|410|002|G2|1977|
2023|47110000|HS00002172|SP00002172|1|2|1|60|410|002|G2|1976|
2023|43110000|HS00002173|SP00002173|1|1|1|72|410|003|G2|1959|
2023|11200000|HS00002174|SP00002174|1|2|1|87|410|001|G2|1967|
2023|43110000|HS00002175|SP00002175|1|1|1|82|410|002|G2|1963|
2023|11140000|HS00002176|SP00002176|1|1|2|74|410|002|G2|1983|
2023|41110000|HS00002177|SP00002177|1|4|1|32|410|003|G2|1981|
2023|41150000|HS00002178|SP00002178|1|1|2|32|410|001|G3|1939|
2023|28110000|HS00002179|SP00002179|1|1|2|57|410|002|G1|1971|
2023|42110000|HS00002180|SP00002180|1|2|1|69|840|003|G2|1931|
2023|26110000|HS00002181|SP00002181|1|4|2|70|410|004|G2|1940|
2023|41150000|HS00002182|SP00002182|1|2|2|79|410|002|G3|1950|
2023|41150000|HS00002183|SP00002183|1|3|1|27|410|004|G1|1962|
2023|41150000|HS00002184|SP00002184|1|1|1|33|410|003|G2|1941|
2023|26110000|HS00002185|SP00002185|1|1|2|31|410|004|G2|1999|2010
2023|26140000|HS00002186|SP00002186|1|4|1|60|410|001|G2|1966|
2023|26110000|HS00002187|SP00002187|1|4|1|67|410|004|G4|1950|
2023|28110000|HS00002188|SP00002188|1|2|1|28|410|002|G1|1995|
2023|41130000|HS00002189|SP00002189|1|1|1|85|410|001|G1|1990|
2023|27110000|HS00002190|SP00002190|1|1|1|42|410|001|G2|1999|
2023|27110000|HS00002191|SP00002191|1|1|2|69|410|003|G2|1967|
2023|26110000|HS00002192|SP00002192|1|4|2|76|410|003|G2|1963|
2023|11200000|HS00002193|SP00002193|1|3|2|22|410|001|G2|1968|
2023|42110000|HS00002194|SP00002194|1|1|2|84|410|004|G1|1999|
2023|44130000|HS00002195|SP00002195|1|1|2|92|410|002|G3|1967|
2023|26110000|HS00002196|SP00002196|1|1|2|91|410|003|G2|1937|
2023|45110000|HS00002197|SP00002197|1|1|1|30|410|003|G2|2001|
2023|41130000|HS00002198|SP00002198|1|3|1|49|410|003|G2|1945|
2023|11170000|HS00002199|SP00002199|1|2|1|37|410|003|G3|1983|
2023|27110000|HS00002200|SP00002200|1|1|2|53|410|004|G3|1998|
2023|11110000|HS00002201|SP00002201|1|2|2|93|410|003|G1|2000|
2023|11110000|HS00002202|SP00002202|1|5|2|77|410|004|G2|2003|
2023|26140000|HS00002203|SP00002203|1|1|1|77|410|004|G1|1972|
2023|28110000|HS00002204|SP00002204|1|1|1|51|410|002|G2|1966|
2023|44130000|HS00002205|SP00002205|1|1|1|90|410|003|G3|1957|
